STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS
USC00108818,"SUGAR CITY, ID US",11/27/2010,,,0,0,,,27,9,25
USC00108818,"SUGAR CITY, ID US",11/28/2010,,,0.08,,,,31,22,24
USC00108818,"SUGAR CITY, ID US",11/29/2010,,,0,0,,,24,5,14
USC00108818,"SUGAR CITY, ID US",11/30/2010,,,0,,,,21,8,18
USC00108818,"SUGAR CITY, ID US",12/1/2010,,,0,0,0,,24,18,
USC00108818,"SUGAR CITY, ID US",12/2/2010,,,0.34,,0,,35,24,
USC00108818,"SUGAR CITY, ID US",12/3/2010,,,0,0,0,,36,28,
USC00108818,"SUGAR CITY, ID US",12/4/2010,,,0,0,0,,33,14,
USC00108818,"SUGAR CITY, ID US",12/5/2010,,,0,0,0,,40,21,
USC00108818,"SUGAR CITY, ID US",12/6/2010,,,0.36,0,0,,34,12,
USC00108818,"SUGAR CITY, ID US",12/7/2010,,,0,0,0,,34,31,
USC00108818,"SUGAR CITY, ID US",12/8/2010,,,0,0,0,,34,20,
USC00108818,"SUGAR CITY, ID US",12/9/2010,,,0,0,0,,34,29,
USC00108818,"SUGAR CITY, ID US",12/10/2010,,,0,0,0,,39,29,
USC00108818,"SUGAR CITY, ID US",12/11/2010,,,0,0,0,,29,19,
USC00108818,"SUGAR CITY, ID US",12/12/2010,,,0.22,,0,,33,26,
USC00108818,"SUGAR CITY, ID US",12/13/2010,,,0,0,0,,40,28,
USC00108818,"SUGAR CITY, ID US",12/14/2010,,,0,0,0,,38,28,
USC00108818,"SUGAR CITY, ID US",12/15/2010,,,0.18,0,0,,30,18,
USC00108818,"SUGAR CITY, ID US",12/16/2010,,,0,0,0,,24,-4,
USC00108818,"SUGAR CITY, ID US",12/17/2010,,,0,0,0,,17,-8,
USC00108818,"SUGAR CITY, ID US",12/18/2010,,,0,0,0,,26,2,
USC00108818,"SUGAR CITY, ID US",12/19/2010,,,0,0,0,,36,26,
USC00108818,"SUGAR CITY, ID US",12/20/2010,,,0.65,0,0,,34,14,
USC00108818,"SUGAR CITY, ID US",12/21/2010,,,0,0,0,,27,1,
USC00108818,"SUGAR CITY, ID US",12/22/2010,,,0,0,0,,34,21,
USC00108818,"SUGAR CITY, ID US",12/23/2010,,,0,0,0,,35,30,
USC00108818,"SUGAR CITY, ID US",12/24/2010,,,0,0,0,,34,8,
USC00108818,"SUGAR CITY, ID US",12/25/2010,,,0,0,0,,24,0,
USC00108818,"SUGAR CITY, ID US",12/26/2010,,,0,0,0,,34,1,
USC00108818,"SUGAR CITY, ID US",12/27/2010,,,0,0,0,,31,14,
USC00108818,"SUGAR CITY, ID US",12/28/2010,,,0,0,0,,31,16,
USC00108818,"SUGAR CITY, ID US",12/29/2010,,,0,0,0,,34,18,
USC00108818,"SUGAR CITY, ID US",12/30/2010,,,0,0,0,,18,5,
USC00108818,"SUGAR CITY, ID US",12/31/2010,,,0.68,,,,7,-15,
USC00108818,"SUGAR CITY, ID US",1/1/2011,,,0,,,,8,-15,
USC00108818,"SUGAR CITY, ID US",1/2/2011,,,0,,,,13,-18,
USC00108818,"SUGAR CITY, ID US",1/3/2011,,,0,,,,6,-15,
USC00108818,"SUGAR CITY, ID US",1/4/2011,,,,,,,15,-15,
USC00108818,"SUGAR CITY, ID US",1/5/2011,2,0.14,,,,,20,2,
USC00108818,"SUGAR CITY, ID US",1/6/2011,,,0,,,,25,2,
USC00108818,"SUGAR CITY, ID US",1/7/2011,,,0,,,,28,15,
USC00108818,"SUGAR CITY, ID US",1/8/2011,,,,,,,25,15,
USC00108818,"SUGAR CITY, ID US",1/9/2011,2,0.12,,,,,17,1,
USC00108818,"SUGAR CITY, ID US",1/10/2011,,,0,,,,11,-9,
USC00108818,"SUGAR CITY, ID US",1/11/2011,,,0,,,,13,-8,
USC00108818,"SUGAR CITY, ID US",1/12/2011,,,,,,,21,3,
USC00108818,"SUGAR CITY, ID US",1/13/2011,,,,,,,28,21,
USC00108818,"SUGAR CITY, ID US",1/14/2011,,,,,,,31,27,
USC00108818,"SUGAR CITY, ID US",1/15/2011,,,,,,,32,28,
USC00108818,"SUGAR CITY, ID US",1/16/2011,,,,,,,36,28,
USC00108818,"SUGAR CITY, ID US",1/17/2011,,,,,,,38,26,
USC00108818,"SUGAR CITY, ID US",1/18/2011,,,,,,,33,22,
USC00108818,"SUGAR CITY, ID US",1/19/2011,,,,,,,31,4,
USC00108818,"SUGAR CITY, ID US",1/20/2011,,,,,,,20,-11,
USC00108818,"SUGAR CITY, ID US",1/21/2011,,,,,,,25,5,
USC00108818,"SUGAR CITY, ID US",1/22/2011,,,,,,,30,9,
USC00108818,"SUGAR CITY, ID US",1/23/2011,12,1.22,,,,,26,-2,
USC00108818,"SUGAR CITY, ID US",1/24/2011,,,0,,,,26,-5,
USC00108818,"SUGAR CITY, ID US",1/25/2011,,,0,,,,31,23,
USC00108818,"SUGAR CITY, ID US",1/26/2011,,,0,,,,29,24,
USC00108818,"SUGAR CITY, ID US",1/27/2011,,,0,,,,32,9,
USC00108818,"SUGAR CITY, ID US",1/28/2011,,,0,,,,22,18,
USC00108818,"SUGAR CITY, ID US",1/29/2011,,,0,,,,29,18,
USC00108818,"SUGAR CITY, ID US",1/30/2011,,,0,,,,33,13,
USC00108818,"SUGAR CITY, ID US",1/31/2011,,,0,,,,26,-6,
USC00108818,"SUGAR CITY, ID US",2/1/2011,,,0,,,,13,-21,
USC00108818,"SUGAR CITY, ID US",2/2/2011,,,0,,,,5,-31,
USC00108818,"SUGAR CITY, ID US",2/3/2011,,,0,,,,16,-15,
USC00108818,"SUGAR CITY, ID US",2/4/2011,,,0,,,,23,8,
USC00108818,"SUGAR CITY, ID US",2/5/2011,,,0,,,,31,3,
USC00108818,"SUGAR CITY, ID US",2/6/2011,,,0,,,,24,-5,
USC00108818,"SUGAR CITY, ID US",2/7/2011,,,0.13,,,,27,10,
USC00108818,"SUGAR CITY, ID US",2/8/2011,,,0,,,,25,-10,
USC00108818,"SUGAR CITY, ID US",2/9/2011,,,0,,,,14,-23,
USC00108818,"SUGAR CITY, ID US",2/10/2011,,,0,,,,18,5,
USC00108818,"SUGAR CITY, ID US",2/11/2011,,,0,,,,28,-3,
USC00108818,"SUGAR CITY, ID US",2/12/2011,,,0,,,,31,2,
USC00108818,"SUGAR CITY, ID US",2/13/2011,,,0,,,,40,4,
USC00108818,"SUGAR CITY, ID US",2/14/2011,,,0,,,,40,4,
USC00108818,"SUGAR CITY, ID US",2/15/2011,,,0,,,,44,21,
USC00108818,"SUGAR CITY, ID US",2/16/2011,,,0,,,,44,11,
USC00108818,"SUGAR CITY, ID US",2/17/2011,,,0,,,,29,20,
USC00108818,"SUGAR CITY, ID US",2/18/2011,,,0,,,,35,16,
USC00108818,"SUGAR CITY, ID US",2/19/2011,,,,,,,38,12,
USC00108818,"SUGAR CITY, ID US",2/20/2011,,,,,,,32,19,
USC00108818,"SUGAR CITY, ID US",2/21/2011,3,0.58,,,,,30,21,
USC00108818,"SUGAR CITY, ID US",2/22/2011,,,0,,,,29,17,
USC00108818,"SUGAR CITY, ID US",2/23/2011,,,0,,,,27,12,
USC00108818,"SUGAR CITY, ID US",2/24/2011,,,,,,,27,16,
USC00108818,"SUGAR CITY, ID US",2/25/2011,2,0.18,,,,,23,13,
USC00108818,"SUGAR CITY, ID US",2/26/2011,,,0,,,,23,-14,
USC00108818,"SUGAR CITY, ID US",2/27/2011,,,0,,,,19,-9,
USC00108818,"SUGAR CITY, ID US",2/28/2011,,,0,,,,36,8,
USC00108818,"SUGAR CITY, ID US",3/1/2011,,,0,,,,36,11,
USC00108818,"SUGAR CITY, ID US",3/2/2011,,,0,,,,38,6,
USC00108818,"SUGAR CITY, ID US",3/3/2011,,,0,,,,36,32,
USC00108818,"SUGAR CITY, ID US",3/4/2011,,,0,,,,35,27,
USC00108818,"SUGAR CITY, ID US",3/5/2011,,,0,,,,38,28,
USC00108818,"SUGAR CITY, ID US",3/6/2011,,,0,,,,38,30,
USC00108818,"SUGAR CITY, ID US",3/7/2011,,,,,,,37,17,
USC00108818,"SUGAR CITY, ID US",3/8/2011,2,0.12,,,,,32,22,
USC00108818,"SUGAR CITY, ID US",3/9/2011,,,0,,,,37,23,
USC00108818,"SUGAR CITY, ID US",3/10/2011,,,0.13,,,,48,30,
USC00108818,"SUGAR CITY, ID US",3/11/2011,,,0,,,,36,29,
USC00108818,"SUGAR CITY, ID US",3/12/2011,,,0,,,,37,14,
USC00108818,"SUGAR CITY, ID US",3/13/2011,,,0,,,,38,11,
USC00108818,"SUGAR CITY, ID US",3/14/2011,,,0,,,,42,36,
USC00108818,"SUGAR CITY, ID US",3/15/2011,,,,,,,44,22,
USC00108818,"SUGAR CITY, ID US",3/16/2011,2,0.28,,,,,43,30,
USC00108818,"SUGAR CITY, ID US",3/17/2011,,,0,,,,37,20,
USC00108818,"SUGAR CITY, ID US",3/18/2011,,,0,,,,43,16,
USC00108818,"SUGAR CITY, ID US",3/19/2011,,,0,,,,42,27,
USC00108818,"SUGAR CITY, ID US",3/20/2011,,,,,,,46,14,
USC00108818,"SUGAR CITY, ID US",3/21/2011,,,,,,,46,32,
USC00108818,"SUGAR CITY, ID US",3/22/2011,3,0.22,,,,,43,31,
USC00108818,"SUGAR CITY, ID US",3/23/2011,,,0,,,,44,26,
USC00108818,"SUGAR CITY, ID US",3/24/2011,,,0,,,,39,27,
USC00108818,"SUGAR CITY, ID US",3/25/2011,,,0,,,,42,31,
USC00108818,"SUGAR CITY, ID US",3/26/2011,,,,,,,44,29,
USC00108818,"SUGAR CITY, ID US",3/27/2011,2,0.07,,,,,41,30,
USC00108818,"SUGAR CITY, ID US",3/28/2011,,,0.19,,,,38,25,
USC00108818,"SUGAR CITY, ID US",3/29/2011,,,0,,,,39,21,
USC00108818,"SUGAR CITY, ID US",3/30/2011,,,0,,,,48,33,
USC00108818,"SUGAR CITY, ID US",3/31/2011,,,0,,,,61,41,
USC00108818,"SUGAR CITY, ID US",4/1/2011,,,0,,,,63,42,
USC00108818,"SUGAR CITY, ID US",4/2/2011,,,0,,,,62,36,
USC00108818,"SUGAR CITY, ID US",4/3/2011,,,0,,,,43,28,
USC00108818,"SUGAR CITY, ID US",4/4/2011,,,0,,,,46,24,
USC00108818,"SUGAR CITY, ID US",4/5/2011,,,0.1,,,,48,30,
USC00108818,"SUGAR CITY, ID US",4/6/2011,,,,,,,44,27,
USC00108818,"SUGAR CITY, ID US",4/7/2011,,,,,,,38,31,
USC00108818,"SUGAR CITY, ID US",4/8/2011,,,,,,,41,27,
USC00108818,"SUGAR CITY, ID US",4/9/2011,4,0.42,,,,,44,20,
USC00108818,"SUGAR CITY, ID US",4/10/2011,,,0,,,,49,28,
USC00108818,"SUGAR CITY, ID US",4/11/2011,,,,,,,54,35,
USC00108818,"SUGAR CITY, ID US",4/12/2011,2,0.1,,,,,52,32,
USC00108818,"SUGAR CITY, ID US",4/13/2011,,,0.06,,,,60,28,
USC00108818,"SUGAR CITY, ID US",4/14/2011,,,0,,,,42,31,
USC00108818,"SUGAR CITY, ID US",4/15/2011,,,0.07,,,,49,23,
USC00108818,"SUGAR CITY, ID US",4/16/2011,,,0.05,,,,59,36,
USC00108818,"SUGAR CITY, ID US",4/17/2011,,,0,,,,59,42,
USC00108818,"SUGAR CITY, ID US",4/18/2011,,,0,,,,51,36,
USC00108818,"SUGAR CITY, ID US",4/19/2011,,,0,,,,43,27,
USC00108818,"SUGAR CITY, ID US",4/20/2011,,,,,,,51,18,
USC00108818,"SUGAR CITY, ID US",4/21/2011,2,0.25,,,,,50,31,
USC00108818,"SUGAR CITY, ID US",4/22/2011,,,0,,,,44,24,
USC00108818,"SUGAR CITY, ID US",4/23/2011,,,0,,,,49,22,
USC00108818,"SUGAR CITY, ID US",4/24/2011,,,0,,,,55,20,
USC00108818,"SUGAR CITY, ID US",4/25/2011,,,0,,,,49,30,
USC00108818,"SUGAR CITY, ID US",4/26/2011,,,0.07,,,,46,30,
USC00108818,"SUGAR CITY, ID US",4/27/2011,,,0,,,,53,26,
USC00108818,"SUGAR CITY, ID US",4/28/2011,,,,,,,59,30,
USC00108818,"SUGAR CITY, ID US",4/29/2011,2,0.15,,,,,37,23,
USC00108818,"SUGAR CITY, ID US",4/30/2011,,,0,,,,50,25,
USC00108818,"SUGAR CITY, ID US",5/1/2011,,,0,,,,52,26,
USC00108818,"SUGAR CITY, ID US",5/2/2011,,,0,,,,60,22,
USC00108818,"SUGAR CITY, ID US",5/3/2011,,,0,,,,54,37,
USC00108818,"SUGAR CITY, ID US",5/4/2011,,,0,,,,56,32,
USC00108818,"SUGAR CITY, ID US",5/5/2011,,,0,,,,66,26,
USC00108818,"SUGAR CITY, ID US",5/6/2011,,,0,,,,64,42,
USC00108818,"SUGAR CITY, ID US",5/7/2011,,,,,,,59,47,
USC00108818,"SUGAR CITY, ID US",5/8/2011,2,0.2,,,,,50,41,
USC00108818,"SUGAR CITY, ID US",5/9/2011,,,,,,,43,37,
USC00108818,"SUGAR CITY, ID US",5/10/2011,2,0.7,,,,,50,36,
USC00108818,"SUGAR CITY, ID US",5/11/2011,,,,,,,60,31,
USC00108818,"SUGAR CITY, ID US",5/12/2011,,,,,,,69,31,
USC00108818,"SUGAR CITY, ID US",5/13/2011,,,,,,,74,37,
USC00108818,"SUGAR CITY, ID US",5/14/2011,4,0.03,,,,,72,41,
USC00108818,"SUGAR CITY, ID US",5/15/2011,,,0,,,,71,39,
USC00108818,"SUGAR CITY, ID US",5/16/2011,,,0,,,,52,38,
USC00108818,"SUGAR CITY, ID US",5/17/2011,,,0,,,,55,28,
USC00108818,"SUGAR CITY, ID US",5/18/2011,,,0,,,,63,28,
USC00108818,"SUGAR CITY, ID US",5/19/2011,,,0,,,,64,46,
USC00108818,"SUGAR CITY, ID US",5/20/2011,,,0,,,,59,44,
USC00108818,"SUGAR CITY, ID US",5/21/2011,,,0,,,,66,45,
USC00108818,"SUGAR CITY, ID US",5/22/2011,,,0,,,,65,38,
USC00108818,"SUGAR CITY, ID US",5/23/2011,,,,,,,60,36,
USC00108818,"SUGAR CITY, ID US",5/24/2011,2,1.13,,,,,49,40,
USC00108818,"SUGAR CITY, ID US",5/25/2011,,,0,,,,63,42,
USC00108818,"SUGAR CITY, ID US",5/26/2011,,,0,,,,55,36,
USC00108818,"SUGAR CITY, ID US",5/27/2011,,,0,,,,56,34,
USC00108818,"SUGAR CITY, ID US",5/28/2011,,,0,,,,57,38,
USC00108818,"SUGAR CITY, ID US",5/29/2011,,,,,,,52,40,
USC00108818,"SUGAR CITY, ID US",5/30/2011,2,0.67,,,,,50,38,
USC00108818,"SUGAR CITY, ID US",5/31/2011,,,0,,,,68,32,
USC00108818,"SUGAR CITY, ID US",6/1/2011,,,0,,,,74,40,
USC00108818,"SUGAR CITY, ID US",6/2/2011,,,0,,,,55,39,
USC00108818,"SUGAR CITY, ID US",6/3/2011,,,0,,,,58,33,
USC00108818,"SUGAR CITY, ID US",6/4/2011,,,0,,,,74,33,
USC00108818,"SUGAR CITY, ID US",6/5/2011,,,0,,,,80,39,
USC00108818,"SUGAR CITY, ID US",6/6/2011,,,,,,,79,41,
USC00108818,"SUGAR CITY, ID US",6/7/2011,2,1.32,,,,,59,44,
USC00108818,"SUGAR CITY, ID US",6/8/2011,,,0.03,,,,64,42,
USC00108818,"SUGAR CITY, ID US",6/9/2011,,,0.06,,,,55,39,
USC00108818,"SUGAR CITY, ID US",6/10/2011,,,0,,,,65,33,
USC00108818,"SUGAR CITY, ID US",6/11/2011,,,0,,,,66,41,
USC00108818,"SUGAR CITY, ID US",6/12/2011,,,0.23,,,,65,46,
USC00108818,"SUGAR CITY, ID US",6/13/2011,,,0.36,,,,65,43,
USC00108818,"SUGAR CITY, ID US",6/14/2011,,,0,,,,69,38,
USC00108818,"SUGAR CITY, ID US",6/15/2011,,,0,,,,71,37,
USC00108818,"SUGAR CITY, ID US",6/16/2011,,,0,,,,56,40,
USC00108818,"SUGAR CITY, ID US",6/17/2011,,,0,,,,64,31,
USC00108818,"SUGAR CITY, ID US",6/18/2011,,,,,,,65,33,
USC00108818,"SUGAR CITY, ID US",6/19/2011,2,0.22,,,,,64,42,
USC00108818,"SUGAR CITY, ID US",6/20/2011,,,0,,,,68,39,
USC00108818,"SUGAR CITY, ID US",6/21/2011,,,0,,,,74,40,
USC00108818,"SUGAR CITY, ID US",6/22/2011,,,0.07,,,,80,40,
USC00108818,"SUGAR CITY, ID US",6/23/2011,,,0,,,,80,49,
USC00108818,"SUGAR CITY, ID US",6/24/2011,,,0,,,,74,44,
USC00108818,"SUGAR CITY, ID US",6/25/2011,,,0,,,,73,38,
USC00108818,"SUGAR CITY, ID US",6/26/2011,,,0,,,,74,45,
USC00108818,"SUGAR CITY, ID US",6/27/2011,,,0,,,,80,39,
USC00108818,"SUGAR CITY, ID US",6/28/2011,,,0,,,,86,46,
USC00108818,"SUGAR CITY, ID US",6/29/2011,,,0,,,,84,57,
USC00108818,"SUGAR CITY, ID US",6/30/2011,,,0,,,,75,54,
USC00108818,"SUGAR CITY, ID US",7/1/2011,,,0,,,,73,45,
USC00108818,"SUGAR CITY, ID US",7/2/2011,,,0,,,,84,39,
USC00108818,"SUGAR CITY, ID US",7/3/2011,,,0,,,,88,48,
USC00108818,"SUGAR CITY, ID US",7/4/2011,,,0,,,,83,48,
USC00108818,"SUGAR CITY, ID US",7/5/2011,,,0,,,,85,49,
USC00108818,"SUGAR CITY, ID US",7/6/2011,,,0,,,,83,50,
USC00108818,"SUGAR CITY, ID US",7/7/2011,,,0.08,,,,84,47,
USC00108818,"SUGAR CITY, ID US",7/8/2011,,,0,,,,77,53,
USC00108818,"SUGAR CITY, ID US",7/9/2011,,,0,,,,80,41,
USC00108818,"SUGAR CITY, ID US",7/10/2011,,,0,,,,83,45,
USC00108818,"SUGAR CITY, ID US",7/11/2011,,,,,,,83,45,
USC00108818,"SUGAR CITY, ID US",7/12/2011,2,0.12,,,,,76,52,
USC00108818,"SUGAR CITY, ID US",7/13/2011,,,0,,,,82,54,
USC00108818,"SUGAR CITY, ID US",7/14/2011,,,0,,,,78,52,
USC00108818,"SUGAR CITY, ID US",7/15/2011,,,0,,,,80,47,
USC00108818,"SUGAR CITY, ID US",7/16/2011,,,0,,,,83,47,
USC00108818,"SUGAR CITY, ID US",7/17/2011,,,0,,,,86,45,
USC00108818,"SUGAR CITY, ID US",7/18/2011,,,0,,,,87,56,
USC00108818,"SUGAR CITY, ID US",7/19/2011,,,0,,,,84,57,
USC00108818,"SUGAR CITY, ID US",7/20/2011,,,0,,,,74,50,
USC00108818,"SUGAR CITY, ID US",7/21/2011,,,0,,,,79,42,
USC00108818,"SUGAR CITY, ID US",7/22/2011,,,0,,,,77,45,
USC00108818,"SUGAR CITY, ID US",7/23/2011,,,0,,,,78,40,
USC00108818,"SUGAR CITY, ID US",7/24/2011,,,0,,,,87,39,
USC00108818,"SUGAR CITY, ID US",7/25/2011,,,0,,,,87,48,
USC00108818,"SUGAR CITY, ID US",7/26/2011,,,0,,,,79,52,
USC00108818,"SUGAR CITY, ID US",7/27/2011,,,0,,,,77,45,
USC00108818,"SUGAR CITY, ID US",7/28/2011,,,0,,,,80,41,
USC00108818,"SUGAR CITY, ID US",7/29/2011,,,0,,,,83,41,
USC00108818,"SUGAR CITY, ID US",7/30/2011,,,0,,,,82,45,
USC00108818,"SUGAR CITY, ID US",7/31/2011,,,0.09,,,,77,48,
USC00108818,"SUGAR CITY, ID US",8/1/2011,,,0.64,,,,73,52,
USC00108818,"SUGAR CITY, ID US",8/2/2011,,,0,,,,79,47,
USC00108818,"SUGAR CITY, ID US",8/3/2011,,,0,,,,83,50,
USC00108818,"SUGAR CITY, ID US",8/4/2011,,,0.11,,,,82,47,
USC00108818,"SUGAR CITY, ID US",8/5/2011,,,0,,,,80,49,
USC00108818,"SUGAR CITY, ID US",8/6/2011,,,0,,,,82,45,
USC00108818,"SUGAR CITY, ID US",8/7/2011,,,0.15,,,,81,45,
USC00108818,"SUGAR CITY, ID US",8/8/2011,,,0,,,,80,43,
USC00108818,"SUGAR CITY, ID US",8/9/2011,,,0,,,,79,47,
USC00108818,"SUGAR CITY, ID US",8/10/2011,,,0,,,,80,41,
USC00108818,"SUGAR CITY, ID US",8/11/2011,,,0,,,,81,46,
USC00108818,"SUGAR CITY, ID US",8/12/2011,,,0,,,,79,39,
USC00108818,"SUGAR CITY, ID US",8/13/2011,,,0,,,,86,41,
USC00108818,"SUGAR CITY, ID US",8/14/2011,,,0,,,,84,53,
USC00108818,"SUGAR CITY, ID US",8/15/2011,,,0,,,,77,52,
USC00108818,"SUGAR CITY, ID US",8/16/2011,,,0,,,,77,37,
USC00108818,"SUGAR CITY, ID US",8/17/2011,,,0,,,,85,37,
USC00108818,"SUGAR CITY, ID US",8/18/2011,,,0,,,,83,39,
USC00108818,"SUGAR CITY, ID US",8/19/2011,,,0,,,,83,40,
USC00108818,"SUGAR CITY, ID US",8/20/2011,,,0,,,,87,41,
USC00108818,"SUGAR CITY, ID US",8/21/2011,,,0,,,,88,48,
USC00108818,"SUGAR CITY, ID US",8/22/2011,,,0,,,,89,46,
USC00108818,"SUGAR CITY, ID US",8/23/2011,,,0,,,,86,43,
USC00108818,"SUGAR CITY, ID US",8/24/2011,,,0,,,,90,44,
USC00108818,"SUGAR CITY, ID US",8/25/2011,,,0,,,,89,56,
USC00108818,"SUGAR CITY, ID US",8/26/2011,,,0.14,,,,91,50,
USC00108818,"SUGAR CITY, ID US",8/27/2011,,,0,,,,89,49,
USC00108818,"SUGAR CITY, ID US",8/28/2011,,,0,,,,87,59,
USC00108818,"SUGAR CITY, ID US",8/29/2011,,,0,,,,84,51,
USC00108818,"SUGAR CITY, ID US",8/30/2011,,,0,,,,84,43,
USC00108818,"SUGAR CITY, ID US",8/31/2011,,,0,,,,83,51,
USC00108818,"SUGAR CITY, ID US",9/1/2011,,,0,,,,71,47,
USC00108818,"SUGAR CITY, ID US",9/2/2011,,,0,,,,72,34,
USC00108818,"SUGAR CITY, ID US",9/3/2011,,,0,,,,76,36,
USC00108818,"SUGAR CITY, ID US",9/4/2011,,,0,,,,80,35,
USC00108818,"SUGAR CITY, ID US",9/5/2011,,,0,,,,83,34,
USC00108818,"SUGAR CITY, ID US",9/6/2011,,,0,,,,82,41,
USC00108818,"SUGAR CITY, ID US",9/7/2011,,,0,,,,81,39,
USC00108818,"SUGAR CITY, ID US",9/8/2011,,,0,,,,81,40,
USC00108818,"SUGAR CITY, ID US",9/9/2011,,,0,,,,83,38,
USC00108818,"SUGAR CITY, ID US",9/10/2011,,,0,,,,82,39,
USC00108818,"SUGAR CITY, ID US",9/11/2011,,,0,,,,79,40,
USC00108818,"SUGAR CITY, ID US",9/12/2011,,,0,,,,77,41,
USC00108818,"SUGAR CITY, ID US",9/13/2011,,,0,,,,75,42,
USC00108818,"SUGAR CITY, ID US",9/14/2011,,,0,,,,76,42,
USC00108818,"SUGAR CITY, ID US",9/15/2011,,,0,,,,76,35,
USC00108818,"SUGAR CITY, ID US",9/16/2011,,,0.37,,,,63,44,
USC00108818,"SUGAR CITY, ID US",9/17/2011,,,0,,,,67,45,
USC00108818,"SUGAR CITY, ID US",9/18/2011,,,0,,,,69,33,
USC00108818,"SUGAR CITY, ID US",9/19/2011,,,0,,,,75,34,
USC00108818,"SUGAR CITY, ID US",9/20/2011,,,0,,,,69,36,
USC00108818,"SUGAR CITY, ID US",9/21/2011,,,0,,,,73,32,
USC00108818,"SUGAR CITY, ID US",9/22/2011,,,0,,,,76,33,
USC00108818,"SUGAR CITY, ID US",9/23/2011,,,0,,,,79,33,
USC00108818,"SUGAR CITY, ID US",9/24/2011,,,0,,,,81,35,
USC00108818,"SUGAR CITY, ID US",9/25/2011,,,0,,,,79,36,
USC00108818,"SUGAR CITY, ID US",9/26/2011,,,0,,,,74,43,
USC00108818,"SUGAR CITY, ID US",9/27/2011,,,0,,,,78,34,
USC00108818,"SUGAR CITY, ID US",9/28/2011,,,0,,,,76,38,
USC00108818,"SUGAR CITY, ID US",9/29/2011,,,0,,,,77,38,
USC00108818,"SUGAR CITY, ID US",9/30/2011,,,0,,,,83,36,
USC00108818,"SUGAR CITY, ID US",10/1/2011,,,0,,,,81,40,
USC00108818,"SUGAR CITY, ID US",10/2/2011,,,0,,,,75,46,
USC00108818,"SUGAR CITY, ID US",10/3/2011,,,,,,,78,45,
USC00108818,"SUGAR CITY, ID US",10/4/2011,,,,,,,68,51,
USC00108818,"SUGAR CITY, ID US",10/5/2011,,,,,,,56,39,
USC00108818,"SUGAR CITY, ID US",10/6/2011,,,,,,,39,32,
USC00108818,"SUGAR CITY, ID US",10/7/2011,5,1.58,,,,,41,32,
USC00108818,"SUGAR CITY, ID US",10/8/2011,,,0,,,,56,37,
USC00108818,"SUGAR CITY, ID US",10/9/2011,,,0,,,,57,33,
USC00108818,"SUGAR CITY, ID US",10/10/2011,,,,,,,60,31,
USC00108818,"SUGAR CITY, ID US",10/11/2011,2,0.24,,,,,60,36,
USC00108818,"SUGAR CITY, ID US",10/12/2011,,,0,,,,57,28,
USC00108818,"SUGAR CITY, ID US",10/13/2011,,,0,,,,60,29,
USC00108818,"SUGAR CITY, ID US",10/14/2011,,,0,,,,66,41,
USC00108818,"SUGAR CITY, ID US",10/15/2011,,,0,,,,64,36,
USC00108818,"SUGAR CITY, ID US",10/16/2011,,,0.3,,,,58,43,
USC00108818,"SUGAR CITY, ID US",10/17/2011,,,0,,,,53,30,
USC00108818,"SUGAR CITY, ID US",10/18/2011,,,0,,,,56,25,
USC00108818,"SUGAR CITY, ID US",10/19/2011,,,0,,,,57,25,
USC00108818,"SUGAR CITY, ID US",10/20/2011,,,0,,,,59,27,
USC00108818,"SUGAR CITY, ID US",10/21/2011,,,0,,,,61,34,
USC00108818,"SUGAR CITY, ID US",10/22/2011,,,0,,,,59,32,
USC00108818,"SUGAR CITY, ID US",10/23/2011,,,0,,,,63,30,
USC00108818,"SUGAR CITY, ID US",10/24/2011,,,0,,,,60,31,
USC00108818,"SUGAR CITY, ID US",10/25/2011,,,0,,,,47,23,
USC00108818,"SUGAR CITY, ID US",10/26/2011,,,0,,,,45,14,
USC00108818,"SUGAR CITY, ID US",10/27/2011,,,0,,,,47,20,
USC00108818,"SUGAR CITY, ID US",10/28/2011,,,0,,,,48,15,
USC00108818,"SUGAR CITY, ID US",10/29/2011,,,0,,,,55,26,
USC00108818,"SUGAR CITY, ID US",10/30/2011,,,0,,,,56,23,
USC00108818,"SUGAR CITY, ID US",10/31/2011,,,0,,,,57,23,
USC00108818,"SUGAR CITY, ID US",11/1/2011,,,0,,,,45,19,
USC00108818,"SUGAR CITY, ID US",11/2/2011,,,0,,,,41,9,
USC00108818,"SUGAR CITY, ID US",11/3/2011,,,0,,,,49,14,
USC00108818,"SUGAR CITY, ID US",11/4/2011,,,,,,,57,22,
USC00108818,"SUGAR CITY, ID US",11/5/2011,,,,,,,31,24,
USC00108818,"SUGAR CITY, ID US",11/6/2011,3,0.08,,,,,30,22,
USC00108818,"SUGAR CITY, ID US",11/7/2011,,,0,,,,37,22,
USC00108818,"SUGAR CITY, ID US",11/8/2011,,,0,,,,32,15,
USC00108818,"SUGAR CITY, ID US",11/9/2011,,,0,,,,39,10,
USC00108818,"SUGAR CITY, ID US",11/10/2011,,,0,,,,41,13,
USC00108818,"SUGAR CITY, ID US",11/11/2011,,,,,,,44,11,
USC00108818,"SUGAR CITY, ID US",11/12/2011,2,0.31,,,,,42,25,
USC00108818,"SUGAR CITY, ID US",11/13/2011,,,0,,,,40,28,
USC00108818,"SUGAR CITY, ID US",11/14/2011,,,0,,,,45,18,
